rpm,temperature,load_factor,voltage,current,power_watts,efficiency,motor_temp,anomaly
574.0,41.3,0.791,225.2,1.25,267.51,85.6,57.8,0
567.5,37.6,0.745,228.4,1.182,256.42,84.8,52.5,0
1205.4,39.4,0.824,224.8,2.497,533.26,82.7,66.5,0
286.8,27.0,1.224,226.9,0.722,155.59,82.8,40.2,0
1257.3,27.2,1.319,230.5,2.6,569.15,83.4,58.2,0
508.0,42.7,1.088,227.7,1.069,231.32,83.5,57.7,0
911.6,29.0,0.822,225.6,1.845,395.38,85.7,51.0,0
1323.2,21.6,0.81,235.7,2.712,607.27,82.2,54.1,0
1013.7,35.0,0.624,229.4,2.053,447.49,82.8,57.5,0
697.3,23.1,1.433,227.4,1.418,306.23,84.8,43.6,0
1027.4,39.9,1.138,224.6,2.092,446.3,83.9,65.8,0
612.8,36.0,0.527,220.6,1.347,282.28,86.0,51.5,0
532.7,41.9,1.162,228.9,1.158,251.86,83.0,58.3,0
1396.0,39.6,0.947,223.1,2.882,610.83,81.0,71.6,0
1100.9,22.8,1.473,233.6,2.25,499.23,84.4,52.8,0
973.7,29.5,1.319,230.1,2.014,440.28,87.1,57.0,0
626.3,39.4,0.671,237.8,1.295,292.53,86.7,53.6,0
259.0,30.4,1.22,231.1,0.596,130.77,82.0,41.0,0
237.3,44.3,0.986,226.4,0.485,104.34,82.2,54.5,0
865.0,38.4,0.687,220.6,1.857,389.23,85.6,57.9,0
1114.4,20.4,1.199,234.0,2.308,513.23,83.0,48.5,0
844.9,42.0,1.047,223.5,1.794,380.96,85.0,65.4,0
1208.9,22.5,0.53,228.0,2.513,544.14,84.7,50.0,0
240.1,23.5,1.147,238.4,0.603,271.58,82.0,34.6,1
640.1,38.4,1.135,233.1,1.347,298.13,86.7,57.6,0
484.5,41.6,0.644,231.9,1.073,236.44,83.6,54.9,0
736.7,33.4,0.849,234.7,1.579,352.1,84.9,52.1,0
286.9,27.2,1.086,234.5,0.671,149.51,82.3,39.4,0
1345.0,28.8,0.639,237.9,2.804,633.66,80.7,58.4,0
467.9,28.6,1.353,227.0,1.072,231.17,85.0,44.5,0
1306.8,28.2,0.527,228.1,2.704,586.08,82.1,55.3,0
711.1,26.1,0.603,225.4,1.547,331.16,85.2,42.8,0
1382.6,35.2,0.616,229.8,2.833,618.51,81.0,66.0,0
864.9,42.5,1.028,229.3,1.827,397.95,86.7,65.0,0
1317.0,27.7,1.12,221.2,2.759,579.77,83.6,60.5,0
206.4,24.7,0.904,226.7,0.474,102.05,81.5,32.9,0
1097.9,41.0,0.789,237.2,2.3,518.33,82.9,66.5,0
1283.7,38.5,1.309,231.2,2.643,580.63,83.4,70.2,0
367.7,43.3,0.568,233.6,0.693,153.78,84.2,53.7,0
315.4,24.1,0.78,229.4,0.724,157.72,81.7,35.9,0
709.5,23.6,0.539,220.6,1.392,577.12,84.8,38.2,1
1320.4,33.5,0.514,229.4,2.665,580.7,82.4,62.0,0
850.9,35.4,0.853,235.2,1.821,406.84,86.1,56.3,0
832.9,32.0,0.695,224.1,1.774,377.68,84.8,50.0,0
369.4,35.0,0.768,233.7,0.871,193.37,84.1,46.1,0
200.9,24.5,1.321,221.5,0.391,82.37,80.6,34.8,0
1172.2,32.0,0.663,230.1,2.424,529.94,82.6,58.3,0
305.1,36.5,1.28,232.7,0.698,154.26,84.4,47.9,0
960.6,30.8,1.175,228.4,2.06,447.1,83.4,55.8,0
1297.5,37.0,0.826,242.4,2.747,632.53,81.8,65.9,0
450.4,31.3,1.047,227.5,0.919,198.63,84.6,44.7,0
998.3,28.3,0.944,227.1,2.073,447.26,84.1,52.8,0
294.4,27.6,0.628,231.0,0.69,151.33,81.9,37.6,0
924.5,30.3,1.407,226.2,1.933,415.37,84.6,56.2,0
396.7,20.6,1.07,222.8,0.955,202.08,81.2,34.5,0
1083.1,36.7,1.38,224.5,2.252,480.31,85.3,67.2,0
561.5,41.1,1.324,233.8,1.215,269.91,84.6,59.4,0
756.1,28.9,0.58,228.5,1.516,329.12,84.2,45.8,0
919.3,21.2,0.707,238.5,1.903,431.16,83.1,42.5,0
405.5,44.7,0.645,227.8,0.737,159.51,82.1,55.1,0
1090.0,26.6,1.331,233.6,2.261,501.59,82.6,54.9,0
563.2,23.2,1.362,232.6,1.281,283.02,84.7,40.8,0
994.8,29.2,1.028,227.7,2.0,432.77,84.9,53.3,0
389.9,38.5,0.604,225.6,0.768,164.52,83.9,50.2,0
1025.7,27.3,0.636,221.3,2.166,455.54,85.2,52.0,0
353.8,34.4,1.314,232.8,0.87,192.44,83.6,48.2,0
710.4,30.4,1.429,236.0,1.455,326.18,86.5,50.7,0
496.6,22.9,0.699,222.1,1.138,240.03,85.3,36.5,0
1098.1,28.3,0.511,228.1,2.272,492.33,85.1,52.2,0
514.4,38.1,0.831,226.7,1.161,250.0,84.4,53.9,0
1258.1,35.3,0.53,232.8,2.538,561.28,83.6,61.9,0
1270.2,23.0,1.328,228.4,2.704,586.65,82.4,55.7,0
435.7,24.1,0.992,236.6,0.932,209.44,83.5,38.4,0
936.6,36.0,1.142,228.1,1.951,422.67,86.5,61.4,0
305.3,40.3,0.911,223.8,0.721,153.21,82.0,51.2,0
669.8,28.7,0.846,227.7,1.391,300.86,84.2,46.0,0
1056.0,34.9,0.722,228.2,2.107,456.78,84.0,62.0,0
991.3,24.3,1.271,232.6,2.077,459.01,84.1,49.6,0
949.6,27.8,1.196,228.1,1.971,427.15,84.3,53.5,0
539.0,20.5,0.861,232.2,1.103,243.37,84.6,35.6,0
653.6,39.2,0.821,226.0,1.45,311.28,85.1,56.7,0
323.5,30.0,0.501,228.5,0.822,178.41,83.6,39.3,0
1062.8,40.4,0.564,226.1,2.148,461.39,86.5,63.4,0
804.7,37.7,1.123,225.8,1.713,367.42,84.6,58.1,0
1050.5,40.7,1.015,236.4,2.173,487.86,84.3,65.5,0
498.7,27.1,0.935,226.4,1.186,255.06,82.3,41.3,0
589.3,24.6,1.328,228.3,1.294,280.65,83.3,43.3,0
601.1,44.3,1.004,235.2,1.343,300.1,84.5,60.7,0
230.9,37.9,0.884,233.8,0.603,133.91,82.2,45.5,0
609.3,40.9,0.661,238.2,1.299,293.94,85.1,57.3,0
1164.0,20.3,1.321,232.4,2.405,531.0,84.3,48.7,0
1276.8,28.9,1.076,227.0,2.712,584.87,84.0,60.3,0
821.9,38.6,0.592,240.3,1.751,399.66,86.7,57.2,0
746.6,21.9,1.149,232.9,1.53,338.6,84.7,43.8,0
237.0,34.2,0.925,229.2,0.518,112.85,81.0,43.0,0
1255.0,30.7,1.311,230.3,2.587,565.94,83.6,60.6,0
215.6,20.4,1.419,230.9,0.581,127.35,82.5,31.8,0
1333.7,25.9,1.1,228.8,2.822,613.43,82.3,57.2,0
787.1,27.1,1.232,223.1,1.77,375.26,84.8,49.8,0
610.3,22.8,0.557,238.1,1.236,692.26,84.1,38.1,1
1309.1,35.8,1.06,229.9,2.714,592.71,82.4,66.6,0
229.3,26.1,1.255,230.9,0.527,115.69,82.4,35.9,0
897.7,26.9,0.997,240.4,1.863,425.47,84.2,48.8,0
858.7,42.5,1.094,226.6,1.861,400.6,84.2,64.5,0
463.2,31.7,1.399,233.3,1.026,227.31,84.5,49.3,0
714.7,29.8,0.698,226.0,1.56,334.95,84.1,47.4,0
982.7,38.1,0.598,231.6,2.008,441.73,84.8,61.7,0
1072.6,42.7,1.191,231.0,2.284,501.34,84.4,68.7,0
200.9,20.6,1.323,234.0,0.466,103.65,81.4,29.3,0
1324.2,31.2,1.35,236.0,2.655,595.43,81.6,63.5,0
397.4,35.3,1.142,227.1,0.836,180.39,85.1,49.6,0
480.3,28.0,1.333,237.1,1.061,239.06,84.4,43.9,0
516.2,39.3,1.201,237.4,1.228,276.94,83.7,56.5,0
245.4,44.3,0.587,228.8,0.541,117.66,82.3,53.4,0
347.7,43.6,1.262,230.0,0.794,173.37,84.8,55.9,0
1383.6,26.6,0.679,227.5,2.852,616.54,81.7,58.6,0
578.3,25.7,0.737,228.5,1.189,258.08,86.0,42.3,0
338.4,43.9,0.895,224.0,0.741,157.72,81.7,56.2,0
328.4,31.5,0.815,233.9,0.733,162.77,81.9,40.5,0
1063.4,25.2,0.822,219.7,2.171,453.25,82.2,48.7,0
1225.5,37.7,0.669,226.5,2.433,523.54,85.2,65.1,0
508.3,27.1,0.794,229.8,1.051,229.41,82.4,40.8,0
225.1,26.7,0.52,236.5,0.534,119.88,81.9,34.6,0
467.7,42.0,0.973,227.3,1.058,228.51,85.6,55.2,0
267.8,24.1,1.269,232.1,0.69,152.15,83.1,36.2,0
324.1,21.6,1.362,229.6,0.801,174.63,83.1,33.8,0
717.8,26.7,1.32,234.7,1.483,330.77,86.2,48.0,0
475.9,35.2,0.916,231.9,0.996,219.3,83.3,48.8,0
819.1,23.1,1.23,234.2,1.688,375.44,85.5,46.0,0
504.2,31.8,0.788,227.2,1.072,231.42,84.0,45.4,0
1328.6,35.7,0.556,224.9,2.69,574.72,82.1,62.8,0
1287.1,41.2,1.176,231.8,2.666,587.07,82.8,73.3,0
880.2,25.7,1.149,227.6,1.8,698.53,86.1,50.3,1
625.3,40.4,1.302,230.2,1.395,305.09,86.3,58.6,0
657.4,25.9,1.116,231.6,1.349,296.8,84.5,45.4,0
694.2,36.9,0.657,236.2,1.408,316.03,83.8,53.5,0
1073.1,30.8,1.353,233.9,2.271,504.62,83.4,57.6,0
742.0,22.9,1.127,226.6,1.599,344.27,86.9,42.7,0
1228.1,37.9,1.308,224.3,2.548,542.91,84.6,68.8,0
1332.9,25.4,1.274,238.5,2.798,634.15,81.1,57.2,0
603.1,24.4,0.798,222.1,1.31,276.48,86.3,41.8,0
872.8,29.0,0.575,227.7,1.898,410.7,84.2,47.8,0
314.1,36.3,0.677,233.2,0.735,162.84,83.3,45.5,0
440.6,25.8,0.593,238.2,1.022,231.26,83.0,36.7,0
696.2,24.6,0.743,229.1,1.457,317.08,87.1,43.6,0
447.4,20.2,0.96,230.1,1.033,225.87,83.2,32.5,0
1251.9,31.8,1.407,225.6,2.677,573.78,81.9,64.7,0
389.9,30.7,1.372,230.6,0.872,191.07,82.9,45.6,0
746.8,25.8,1.219,224.2,1.546,329.34,87.6,45.6,0
926.8,21.3,0.524,226.2,1.876,403.13,85.1,42.1,0
1030.2,30.7,0.841,233.8,2.154,478.47,83.4,55.4,0
659.7,39.7,1.182,227.8,1.361,294.51,84.0,59.4,0
1242.9,37.9,0.629,234.6,2.532,564.38,81.3,65.2,0
882.0,41.5,1.301,229.2,1.93,420.39,85.5,66.3,0
727.4,20.2,1.415,223.2,1.579,334.77,83.7,41.9,0
280.7,44.2,0.854,235.8,0.531,118.88,83.4,54.5,0
757.6,28.5,1.206,223.4,1.537,326.33,85.8,48.8,0
1184.9,44.8,0.648,227.0,2.555,550.94,83.4,71.5,0
937.4,26.3,1.191,229.0,2.02,439.4,86.0,51.1,0
1198.6,31.8,0.521,235.0,2.426,541.65,84.3,58.4,0
792.8,28.8,0.651,227.4,1.573,339.68,85.2,47.9,0
342.2,28.9,1.21,225.4,0.711,152.27,82.1,43.9,0
216.4,41.1,1.212,230.8,0.56,122.76,82.0,52.0,0
563.9,38.7,1.141,228.9,1.322,287.58,84.9,56.4,0
1037.6,44.8,0.977,227.7,2.265,489.77,84.9,70.7,0
1148.3,35.3,1.175,231.1,2.312,507.53,83.9,64.7,0
554.9,31.6,1.274,224.0,1.19,253.27,84.7,49.2,0
794.8,22.3,1.466,221.4,1.642,345.41,85.3,47.3,0
705.3,44.9,1.389,240.7,1.532,350.28,86.3,65.9,0
692.6,33.8,1.295,230.5,1.417,310.36,83.6,54.9,0
477.6,37.5,1.195,230.9,1.025,224.85,83.0,55.1,0
363.6,30.2,1.074,226.1,0.768,164.91,83.2,43.5,0
436.0,33.7,0.621,234.5,0.963,214.51,82.9,45.2,0
266.4,43.6,0.666,227.3,0.584,126.1,82.4,51.5,0
437.8,24.2,1.32,216.1,0.947,194.41,82.6,39.0,0
211.0,27.3,1.303,227.2,0.54,116.56,80.6,38.4,0
952.7,23.8,1.114,228.6,2.067,448.89,86.8,50.2,0
579.7,39.8,0.939,229.1,1.352,294.28,84.3,56.7,0
1367.8,21.6,0.526,229.0,2.806,610.5,80.6,51.2,0
432.5,22.0,0.827,226.8,0.924,199.04,83.5,34.5,0
615.0,27.5,0.921,226.3,1.369,294.37,85.7,44.2,0
629.4,32.9,0.986,228.5,1.399,303.77,85.9,49.0,0
210.1,30.2,1.429,221.8,0.566,119.25,80.1,41.0,0
1207.0,21.1,0.609,220.2,2.387,499.3,82.6,47.8,0
238.4,43.9,1.019,230.5,0.632,138.4,82.1,56.6,0
1328.2,43.8,0.868,230.6,2.762,1258.38,82.2,75.7,1
1270.5,27.0,1.49,234.4,2.598,578.47,81.2,58.8,0
842.6,38.3,1.362,228.7,1.758,382.0,83.5,60.4,0
852.3,34.5,0.939,224.0,1.815,386.32,83.9,54.9,0
984.5,25.9,1.5,220.3,1.944,406.94,82.9,54.5,0
664.5,26.6,1.014,225.5,1.4,299.96,84.4,43.6,0
976.7,32.3,0.667,232.1,1.986,437.97,85.9,56.8,0
253.7,30.5,1.056,237.2,0.553,124.59,81.3,41.1,0
264.9,27.3,0.726,230.3,0.57,124.79,83.2,36.0,0
748.7,40.2,1.136,223.9,1.52,323.44,85.0,59.7,0
859.5,32.0,1.437,225.6,1.876,401.98,84.8,57.7,0
1265.4,36.4,1.286,225.8,2.525,541.54,81.2,68.7,0
325.6,24.7,0.773,228.0,0.723,156.59,83.9,36.0,0
1187.2,33.3,0.797,235.6,2.405,538.33,83.6,60.8,0
452.1,27.9,0.569,236.0,1.06,237.58,82.2,40.5,0
672.9,33.2,0.786,229.1,1.419,308.98,85.2,52.0,0
579.9,39.5,0.593,230.9,1.123,246.31,83.9,54.7,0
680.2,39.2,0.999,226.0,1.477,317.11,84.9,56.8,0
380.6,28.9,1.208,221.5,0.796,167.43,83.5,43.0,0
804.3,37.4,1.251,238.9,1.758,398.99,86.2,60.5,0
1162.0,43.5,0.56,218.4,2.426,503.39,82.6,71.2,0
729.8,35.6,0.84,220.8,1.611,337.94,85.5,55.0,0
788.7,23.7,0.788,239.0,1.65,374.59,86.3,44.5,0
1218.5,37.0,0.604,230.1,2.545,556.33,85.8,65.0,0
1047.3,22.6,0.862,224.4,2.162,460.92,85.4,46.5,0
788.5,41.8,0.799,233.4,1.629,361.3,85.4,62.4,0
509.2,32.9,1.134,233.9,1.161,258.03,84.4,48.9,0
1261.9,29.6,1.383,223.3,2.561,543.39,84.4,63.8,0
892.4,21.4,0.955,227.3,1.852,400.02,84.6,42.6,0
465.4,29.5,1.247,234.4,0.994,221.37,84.7,43.9,0
522.9,42.6,0.646,225.9,1.163,249.58,86.4,57.0,0
1163.8,20.5,1.395,231.4,2.37,521.12,83.6,52.3,0
253.0,31.9,0.653,237.1,0.55,123.9,80.0,40.1,0
1390.5,43.3,0.692,218.0,2.861,891.91,80.7,74.4,1
356.4,29.9,0.606,228.3,0.847,183.79,83.3,40.2,0
1155.3,30.7,0.81,231.3,2.355,517.52,82.9,57.4,0
673.7,34.5,1.052,221.0,1.415,297.03,84.5,54.2,0
790.7,31.6,1.488,227.4,1.62,349.87,84.7,54.3,0
1256.8,24.2,1.293,235.2,2.553,570.56,83.5,56.5,0
695.5,20.5,0.88,226.5,1.476,317.59,83.9,37.5,0
845.0,35.2,1.076,222.6,1.781,934.87,84.4,59.2,1
259.2,43.0,1.123,235.7,0.62,138.78,83.5,51.7,0
202.8,22.7,1.323,232.2,0.581,128.28,81.0,32.3,0
493.8,25.3,1.236,229.7,0.991,216.21,84.8,43.6,0
1016.7,29.3,1.069,229.5,2.232,486.65,84.5,55.0,0
345.5,40.2,1.169,235.1,0.849,454.07,82.9,52.3,1
336.5,26.7,1.246,231.5,0.746,163.99,83.6,38.4,0
693.2,42.1,0.633,233.2,1.48,327.82,83.0,58.6,0
977.4,21.4,0.7,226.5,1.977,956.29,85.1,44.7,1
1054.5,43.5,1.189,220.4,2.228,466.5,84.9,71.0,0
414.1,34.0,1.35,233.1,1.037,229.72,84.4,49.4,0
295.5,36.5,0.909,235.5,0.641,143.33,82.1,45.1,0
1328.5,29.2,1.48,228.9,2.749,597.62,82.2,63.3,0
512.8,39.5,0.716,234.4,1.063,236.77,81.7,53.7,0
1224.0,24.2,0.917,228.3,2.488,539.72,82.5,53.6,0
1236.2,21.2,0.879,229.5,2.517,548.97,83.3,50.4,0
1127.0,29.9,1.43,238.8,2.301,521.86,85.4,58.4,0
402.6,41.3,0.785,228.5,0.873,189.46,85.3,52.4,0
1186.2,38.9,0.971,228.2,2.462,533.94,83.2,68.7,0
1123.1,32.9,0.687,220.7,2.293,480.72,84.8,58.1,0
916.1,34.3,1.021,233.5,1.803,399.77,84.7,57.0,0
604.6,23.2,1.357,226.5,1.293,278.09,83.0,41.8,0
515.0,41.0,0.804,230.7,1.109,243.06,84.8,54.1,0
346.3,39.7,1.311,228.4,0.893,193.7,84.8,53.8,0
811.7,36.4,1.411,227.8,1.732,374.72,84.6,58.4,0
902.3,31.7,0.573,229.4,1.912,416.64,84.0,53.6,0
631.2,44.1,1.256,229.8,1.348,294.29,84.8,61.7,0
770.4,42.0,0.755,235.9,1.686,377.7,84.9,60.9,0
636.2,36.1,0.675,237.6,1.295,521.44,87.3,52.6,1
969.2,29.3,1.101,233.3,2.048,453.82,85.7,55.0,0
1281.5,35.5,1.206,236.4,2.701,606.43,82.8,66.9,0
396.7,34.4,0.895,234.3,0.907,201.91,80.5,46.1,0
657.7,29.9,0.539,232.5,1.48,326.95,84.7,47.1,0
369.0,27.7,1.409,237.3,0.807,181.9,85.0,42.3,0
949.9,30.2,1.231,223.5,2.062,437.79,84.9,55.2,0
1074.6,34.3,0.772,226.6,2.28,490.77,85.1,57.9,0
1318.3,30.7,0.997,225.9,2.72,583.63,82.7,62.2,0
534.6,26.6,0.528,228.5,1.214,263.57,83.8,39.9,0
1340.3,39.0,0.839,233.4,2.754,610.76,83.8,68.7,0
275.9,33.3,1.023,224.4,0.637,135.89,82.4,43.1,0
923.6,21.7,1.017,232.5,1.92,424.0,84.1,45.3,0
268.6,29.2,0.708,227.1,0.538,259.01,82.2,38.6,1
1272.5,42.1,1.277,228.3,2.689,583.13,84.2,72.9,0
835.8,38.9,0.799,231.0,1.781,390.76,83.5,58.6,0
1003.2,28.1,1.08,238.4,2.083,471.84,84.9,53.7,0
1197.9,43.5,0.772,226.4,2.566,992.33,83.5,70.4,1
380.4,21.9,0.925,229.6,0.807,176.04,81.7,33.9,0
246.3,44.0,0.708,224.6,0.486,103.6,82.7,54.3,0
1254.7,26.1,1.133,226.4,2.687,577.94,83.2,56.9,0
577.9,20.2,0.926,224.6,1.273,271.55,85.4,37.4,0
354.8,30.8,0.516,231.2,0.798,324.48,84.2,39.3,1
762.2,29.0,0.528,232.1,1.563,344.61,84.9,46.1,0
918.0,33.5,0.971,233.4,1.935,429.13,84.3,55.9,0
237.2,39.9,0.683,226.2,0.485,104.32,80.4,47.0,0
529.9,41.1,1.085,232.5,1.144,252.68,83.6,55.3,0
239.4,30.0,0.908,230.6,0.509,111.48,81.9,39.6,0
704.4,30.7,1.154,229.7,1.51,329.6,83.9,51.0,0
1274.1,23.7,1.452,223.8,2.691,572.06,83.3,55.5,0
1379.2,21.2,1.029,230.8,2.779,609.15,80.7,53.2,0
964.5,36.0,1.287,230.9,2.066,453.14,83.0,61.8,0
394.0,21.6,1.253,230.5,0.882,193.18,82.8,35.8,0
1287.0,38.3,1.422,232.0,2.718,598.97,82.8,72.2,0
819.5,33.5,0.714,233.5,1.696,376.19,83.7,54.6,0
384.5,25.0,1.327,224.5,0.896,191.0,82.4,38.6,0
1306.1,33.5,1.406,228.9,2.681,583.06,81.8,66.6,0
1109.0,24.6,0.893,232.6,2.203,486.76,83.5,50.2,0
1078.0,31.0,0.814,228.7,2.155,468.13,84.5,58.1,0
1051.0,40.0,1.452,234.8,2.189,488.38,85.0,68.5,0
440.4,31.5,1.128,230.5,0.888,194.43,83.2,47.0,0
453.2,23.7,0.881,220.2,1.052,220.03,82.8,36.8,0
1026.0,38.1,1.292,234.2,2.15,478.45,84.6,66.1,0
463.7,24.7,0.804,229.4,1.038,226.27,84.4,38.7,0
726.4,38.5,0.676,221.2,1.564,328.68,86.6,57.7,0
1138.4,32.0,1.044,228.7,2.361,513.12,85.0,58.6,0
1140.7,31.3,1.066,223.7,2.543,540.32,82.6,59.6,0
743.9,41.3,1.326,233.8,1.742,386.81,84.8,63.9,0
1150.6,37.7,0.957,229.8,2.456,536.31,84.2,64.6,0
1206.3,20.8,1.315,225.4,2.454,525.43,82.5,52.0,0
985.7,27.4,0.811,234.1,2.111,469.4,84.3,51.7,0
474.1,41.8,1.075,232.3,0.956,211.04,84.6,57.3,0
528.8,20.5,0.708,228.8,1.183,257.24,84.5,34.9,0
577.8,33.6,0.885,223.8,1.106,235.06,84.5,50.2,0
340.2,38.2,1.358,225.8,0.77,165.26,82.2,52.2,0
527.8,35.5,0.716,225.7,1.187,254.61,82.8,50.9,0
451.4,39.0,1.31,233.7,1.027,227.96,83.5,53.9,0
746.4,38.1,0.783,221.6,1.496,314.96,84.9,57.3,0
1290.1,37.3,0.534,229.8,2.653,579.04,81.1,67.0,0
325.4,40.5,0.61,228.7,0.741,161.04,82.8,49.3,0
1064.3,36.1,1.246,235.2,2.237,499.86,84.7,63.0,0
1024.7,30.1,0.762,231.2,2.097,460.57,83.8,54.9,0
314.9,31.8,1.154,232.7,0.762,168.45,83.1,45.2,0
1307.1,37.9,1.199,227.4,2.769,598.18,82.7,69.9,0
882.2,41.9,0.845,223.8,1.841,391.45,84.6,63.9,0
636.5,26.8,0.975,228.4,1.424,309.05,84.3,44.8,0
1107.8,28.6,0.904,233.9,2.282,506.96,83.7,54.7,0
508.8,43.3,1.447,233.9,1.109,246.36,83.3,62.9,0
1032.2,34.5,0.82,227.8,2.208,477.87,84.8,58.3,0
247.7,24.5,0.683,225.7,0.62,132.93,81.1,32.9,0
1207.3,36.6,0.866,224.7,2.463,525.9,82.6,65.2,0
737.8,44.8,1.17,229.3,1.541,335.62,85.5,63.2,0
964.0,40.6,1.197,230.7,2.117,463.88,84.5,65.0,0
465.5,38.6,1.424,237.4,1.036,233.54,83.9,53.7,0
1012.5,25.2,1.382,230.6,2.119,464.34,82.8,53.1,0
1126.7,41.9,0.788,233.1,2.322,514.15,83.4,66.7,0
767.9,33.1,0.955,226.1,1.683,361.43,86.7,54.2,0
941.3,42.2,1.247,230.2,2.094,458.03,83.0,66.1,0
747.6,28.2,1.417,230.7,1.598,350.17,86.7,51.2,0
1272.9,21.6,0.837,229.3,2.73,594.71,83.0,49.8,0
797.4,31.9,0.944,229.9,1.646,359.54,84.5,53.0,0
1210.2,26.7,1.399,230.6,2.503,548.39,83.1,58.9,0
1161.6,37.9,0.858,232.4,2.438,538.21,84.9,66.0,0
692.6,43.9,0.981,235.8,1.437,322.04,82.6,61.5,0
476.1,37.3,1.405,218.7,1.093,227.0,85.4,54.9,0
687.3,42.2,1.302,235.6,1.456,325.83,85.1,63.0,0
1191.5,31.3,0.743,221.4,2.374,499.47,84.5,56.5,0
473.2,39.3,0.825,231.5,0.94,206.71,82.2,53.0,0
829.3,41.1,0.853,241.8,1.726,396.49,84.8,64.8,0
1167.3,37.8,1.413,229.8,2.464,537.87,81.3,69.3,0
624.2,32.7,1.499,230.9,1.288,282.51,85.9,52.2,0
970.7,35.6,1.274,228.4,2.05,444.81,83.7,62.0,0
494.8,37.5,0.984,233.3,1.085,240.58,83.1,51.9,0
331.1,26.3,0.51,231.8,0.706,155.41,80.9,36.5,0
1153.3,40.2,1.197,226.6,2.36,508.15,84.2,68.5,0
318.8,43.8,0.889,229.4,0.738,160.8,82.8,55.8,0
525.7,31.6,1.133,224.4,1.132,241.43,83.5,48.7,0
1226.1,37.5,1.107,229.4,2.594,565.37,83.4,68.2,0
615.8,38.4,0.981,227.9,1.254,271.58,83.9,57.7,0
1367.7,36.6,1.444,230.7,2.85,624.53,80.0,72.1,0
1375.7,33.7,0.523,226.5,2.748,591.09,81.3,64.8,0
521.9,42.0,1.212,228.9,1.135,246.77,85.9,59.7,0
249.2,31.2,0.91,230.0,0.52,113.71,82.9,41.5,0
1046.1,21.5,1.214,230.4,2.129,465.87,84.8,49.0,0
741.2,41.1,1.175,231.4,1.582,347.74,85.2,61.1,0
320.9,36.8,0.51,229.1,0.676,263.38,82.3,45.2,1
1049.0,41.2,0.785,226.1,2.252,483.62,85.1,66.6,0
237.4,23.5,0.689,230.4,0.592,129.52,82.4,32.3,0
1244.2,20.8,0.667,229.1,2.583,562.15,82.9,49.0,0
366.4,43.4,1.228,235.1,0.877,195.85,83.3,56.3,0
352.8,23.7,0.74,235.8,0.773,173.07,81.4,34.3,0
410.8,40.2,0.975,223.1,0.976,206.86,83.0,53.3,0
1352.3,40.6,0.747,233.1,2.768,612.89,80.8,71.6,0
1031.8,37.7,1.08,234.1,2.261,502.88,83.3,63.5,0
1161.6,23.3,1.221,223.3,2.36,500.68,84.2,53.8,0
677.2,36.7,0.831,232.9,1.376,304.47,83.6,54.3,0
603.6,42.2,1.103,234.5,1.235,275.05,85.4,59.2,0
481.4,30.6,1.325,225.3,0.999,213.69,85.0,46.8,0
776.8,30.3,0.594,228.8,1.532,333.05,84.9,47.7,0
862.2,31.1,1.211,230.9,1.827,400.75,84.4,56.4,0
958.1,22.1,0.823,232.9,2.022,447.32,85.8,46.0,0
508.5,42.3,0.623,225.1,1.092,233.52,84.7,55.6,0
1338.4,41.7,1.046,235.8,2.702,605.13,83.3,75.1,0
403.7,44.9,0.726,219.9,0.865,180.71,82.3,56.4,0
1358.8,34.6,1.321,236.6,2.86,642.97,81.6,68.4,0
217.8,38.8,0.543,232.8,0.484,107.13,81.4,45.1,0
777.4,25.1,0.599,226.9,1.57,338.36,85.2,42.7,0
600.0,36.7,1.021,234.3,1.212,269.83,85.2,54.0,0
738.9,36.2,1.089,224.8,1.547,330.42,85.1,57.5,0
884.8,42.5,1.23,230.6,1.838,402.71,86.3,65.5,0
722.7,40.8,0.759,231.2,1.52,333.8,84.6,58.8,0
697.8,43.5,1.342,231.2,1.53,336.02,83.8,63.9,0
1079.3,41.7,1.453,225.8,2.259,484.54,83.6,71.3,0
1023.1,41.7,0.999,227.5,2.147,464.06,83.7,66.7,0
1199.9,21.6,1.261,230.6,2.508,549.52,82.9,52.6,0
500.0,41.1,1.025,226.4,1.031,221.67,83.8,57.0,0
931.4,35.2,0.569,231.4,2.021,444.16,84.6,56.0,0
902.2,29.5,0.826,226.9,1.838,396.29,85.1,51.4,0
643.7,21.4,0.587,235.0,1.364,304.51,84.3,37.3,0
783.3,36.9,1.489,237.8,1.621,366.25,86.0,59.6,0
576.5,28.2,0.729,228.5,1.223,265.55,82.6,42.5,0
370.2,31.7,1.136,234.6,0.836,186.38,80.9,46.3,0
456.6,37.0,0.784,228.9,1.072,233.22,84.8,48.3,0
326.6,42.8,1.153,225.3,0.742,158.84,83.7,55.3,0
1019.7,40.6,0.71,227.9,2.18,472.03,85.8,65.9,0
992.9,31.3,1.285,230.4,2.096,458.78,85.3,56.7,0
1340.7,29.7,0.611,221.1,2.834,595.24,82.1,59.6,0
1075.6,26.0,1.395,233.1,2.158,477.93,84.0,55.4,0
262.5,29.3,1.34,230.4,0.645,141.27,80.5,38.2,0
1261.1,22.8,1.179,235.0,2.47,551.49,83.0,53.8,0
1235.2,44.3,0.567,233.0,2.54,562.36,81.7,70.2,0
732.0,34.3,0.709,230.6,1.585,347.18,87.4,53.5,0
903.0,23.2,1.359,228.2,1.97,827.02,83.9,47.3,1
